# The 2MASS Redshift Survey
# Huchra et al., to be submitted to ApJS
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.1, 2011 June 22
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "M": The NED query by 2MASS ID returned a match with no redshift, but a query by position (tolerance=1.3 arcminutes) returned a match with a redshift.
#
#2MASS_ID        NED_ID                         RA          DEC        TYPE   NED_CZ QUAL NED_BIBCODE         NED_ALT_ENTRY                  RA           DEC       TYPE   NED_CZ  SEP NED_BIBCODE         CZ_ERR
00005234-3550370|2MASX J00005234-3550370       |00h00m52.3s -35d50m37s|IrS   |      |    |                   |6dF J0000522-355037           |00h00m52.3s -35d50m37s|G     | 15581| 0.0|20096dF...C...0000J|  45
18324117-3411274|2MASX J18324117-3411274       |18h32m41.1s -34d11m27s|IrS   |      |    |                   |2MASSi J1832411-341127 ID     |18h32m41.1s -34d11m27s|G     |  5449| 0.0|1992ApJS...83...29S|  36
18395844+1453509|2MASX J18395844+1453509       |18h39m58.4s +14d53m51s|G     |      |    |                   |IRAS 18377+1451               |18h39m58.2s +14d53m51s|G     |  4948| 0.1|2003A&A...412...57P|  25
18425501+5039464|2MASX J18425501+5039464       |18h42m55.0s +50d39m47s|G     |      |    |                   |CGCG 255-011                  |18h42m55.1s +50d39m41s|GPair | 15911| 0.1|1995ApJS..100...69F|  71
18443134+1221518|2MASX J18443134+1221518       |18h44m31.3s +12d21m52s|G     |      |    |                   |IRAS 18421+1218               |18h44m31.2s +12d21m53s|G     |  4649| 0.0|1997ApJS..112..245N|   0
18454901+1405595|2MASX J18454901+1405595       |18h45m49.0s +14d05m59s|G     |      |    |                   |2MFGC 14573                   |18h45m49.0s +14d05m59s|G     |  8519| 0.0|2000AJ....120..298J|   0
19014161+4044371|2MASX J19014161+4044371       |19h01m41.6s +40d44m37s|G     |      |    |                   |NGC 6745 NED01                |19h01m41.4s +40d44m52s|G     |  4544| 0.3|1982ApJS...50..319T|  15
19210541-0822007|2MASX J19210541-0822007       |19h21m05.4s -08d22m01s|G     |      |    |                   |6dF J1921054-082201           |19h21m05.4s -08d22m01s|G     | 16572| 0.0|20096dF...C...0000J|  45
19241075-3510366|2MASX J19241075-3510366       |19h24m10.8s -35d10m37s|PofG  |      |    |                   |ESO 397- G 011                |19h24m10.8s -35d10m37s|G     |  5416| 0.0|1993A&AS..102...57B|   7
19362942-2004378|2MASX J19362942-2004378       |19h36m29.4s -20d04m38s|G     |      |    |                   |ESO 594-IG 007                |19h36m29.2s -20d04m34s|G     | 10617| 0.0|1992ApJS...83...29S|  29
19403995-7026517|2MASX J19403995-7026517       |19h40m39.9s -70d26m52s|G     |      |    |                   |ESO 073-IG 001                |19h40m42.4s -70d25m50s|GPair | 11850| 1.0|1983MNRAS.203...47F| 100
19504140+0418356|2MASX J19504140+0418356       |19h50m41.4s +04d18m36s|G     |      |    |                   |IRAS  19481+0410              |19h50m41.4s +04d18m37s|G     |  8784| 0.0|1997ApJS..112..245N|   0
19514970-2910569|2MASX J19514970-2910569       |19h51m49.7s -29d10m57s|G     |      |    |                   |6dF J1951497-291057           |19h51m49.4s -29d10m57s|G     | 11805| 0.0|20096dF...C...0000J|  29
20002508-3827481|2MASX J20002508-3827481       |20h00m25.1s -38d27m48s|G     |      |    |                   |6dF J2000251-382748           |20h00m25.1s -38d27m48s|G     |  6055| 0.0|20096dF...C...0000J|  45
20130476+0114166|CGCG 372-015                  |20h13m04.8s +01d14m16s|G     |      |    |                   |CGCG 372-015                  |20h13m04.8s +01d14m16s|G     |  8118| 0.0|2005ApJS..160..149S|  15
20185846+1751386|2MASX J20185846+1751386       |20h18m58.5s +17d51m38s|G     |      |    |                   |CGCG 447-001 NED01            |20h18m58.5s +17d51m38s|G     |  8968| 0.0|1999PASP..111..438F|  47
20225911-2056561|2MASX J20225911-2056561       |20h22m59.1s -20d56m56s|G     |      |    |                   |ESO 596- G 024                |20h22m58.3s -20d56m49s|G     | 16189| 0.2|1996ApJS..107...19M|   0
20374743-0311070|2MASX J20374743-0311070       |20h37m47.4s -03d11m07s|G     |      |    |                   |FGC 2280                      |20h37m47.4s -03d11m07s|G     |  6260| 0.0|2000A&AS..143..421M|  15
20432393+1659142|2MASX J20432393+1659142       |20h43m23.9s +16d59m14s|G     |      |    |                   |CGCG 447-018                  |20h43m24.0s +16d59m14s|G     |  5919| 0.0|1993AJ....105.1271G|   5
20435688-3326180|2MASX J20435688-3326180       |20h43m56.9s -33d26m18s|IrS   |      |    |                   |2MASX J20435688-3326180       |20h43m56.9s -33d26m18s|IrS   | 10970| 0.0|20096dF...C...0000J|  45
20441264-3339560|2MASX J20441264-3339560       |20h44m12.7s -33d39m56s|IrS   |      |    |                   |ESO 401- G 005                |20h44m12.6s -33d39m56s|G     |  8341| 0.0|20096dF...C...0000J|  45
20481735+1643347|2MASX J20481735+1643347       |20h48m17.4s +16d43m35s|G     |      |    |                   |UGC 11634 NED02               |20h48m17.5s +16d43m36s|G     |  5664| 0.0|1999ApJS..121..287H|  32
20543243+0002316|2MASX J20543243+0002316       |20h54m32.4s +00d02m31s|G     |      |    |                   |CGCG 374-025                  |20h54m32.4s +00d02m31s|G     |  8958| 0.0|2004SDSS2.C...0000:|  32
20564059-3452169|2MASX J20564059-3452169       |20h56m40.6s -34d52m17s|IrS   |      |    |                   |6dF J2056405-345217           |20h56m40.5s -34d52m17s|G     |  6729| 0.0|20096dF...C...0000J|  45
20572043-3353454|2MASX J20572043-3353454       |20h57m20.4s -33d53m45s|IrS   |      |    |                   |6dF J2057203-335345           |20h57m20.4s -33d53m45s|G     | 11967| 0.0|20096dF...C...0000J|  31
20574853-3347085|2MASX J20574853-3347085       |20h57m48.5s -33d47m08s|IrS   |      |    |                   |2MASX J20574853-3347085       |20h57m48.5s -33d47m08s|IrS   |  7234| 0.0|20096dF...C...0000J|  45
20592844-3224099|2MASX J20592844-3224099       |20h59m28.5s -32d24m10s|IrS   |      |    |                   |6dF J2059285-322410           |20h59m28.4s -32d24m10s|G     | 12355| 0.0|20096dF...C...0000J|  31
20595847-3654095|2MASX J20595847-3654095       |20h59m58.5s -36d54m10s|G     |      |    |                   |6dF J2059585-365410           |20h59m58.5s -36d54m10s|G     | 12761| 0.0|20096dF...C...0000J|  45
21000729-3511583|2MASX J21000729-3511583       |21h00m07.3s -35d11m58s|IrS   |      |    |                   |6dF J2100073-351158           |21h00m07.3s -35d11m59s|G     | 13465| 0.0|20096dF...C...0000J|  45
21001188-3511399|2MASX J21001188-3511399       |21h00m11.9s -35d11m40s|IrS   |      |    |                   |2MASX J21001188-3511399       |21h00m11.9s -35d11m40s|IrS   | 13637| 0.0|20096dF...C...0000J|  45
21002200-2924373|2MASX J21002200-2924373       |21h00m22.0s -29d24m37s|IrS   |      |    |                   |ESO 464- G 011                |21h00m22.0s -29d24m37s|G     | 10060| 0.0|2007A&A...465...71T|  17
21023673-1347524|2MASX J21023673-1347524       |21h02m36.7s -13d47m52s|IrS   |      |    |                   |MCG -02-53-022                |21h02m36.7s -13d47m52s|IrS   |  6708| 0.0|1999AJ....117.2039H|  17
21030203-3226391|2MASX J21030203-3226391       |21h03m02.1s -32d26m39s|IrS   |      |    |                   |ESO 401- G 030                |21h03m02.0s -32d26m39s|G     | 12047| 0.0|20096dF...C...0000J|  45
21032260-3510361|2MASX J21032260-3510361       |21h03m22.6s -35d10m36s|IrS   |      |    |                   |AM 2100-352 NED03             |21h03m22.3s -35d10m40s|G     |  9428| 0.1|1996ApJS..107..201L|  27
21034179-3503584|2MASX J21034179-3503584       |21h03m41.8s -35d03m59s|IrS   |      |    |                   |6dF J2103417-350359           |21h03m41.8s -35d03m59s|G     |  9651| 0.0|20096dF...C...0000J|  31
21040848-4332025|2MASX J21040848-4332025       |21h04m08.5s -43d32m03s|G     |      |    |                   |ESO 286-IG 033                |21h04m08.3s -43d32m08s|G     |  4990| 0.0|1988cgsd.book.....F|   0
21042786-3414459|2MASX J21042786-3414459       |21h04m27.9s -34d14m46s|IrS   |      |    |                   |6dF J2104278-341446           |21h04m27.9s -34d14m46s|IrS   | 15423| 0.0|20096dF...C...0000J|  45
21073236-2538350|2MASX J21073236-2538350       |21h07m32.3s -25d38m35s|G     |      |    |                   |6dF J2107322-253835           |21h07m32.3s -25d38m35s|G     | 12276| 0.0|20096dF...C...0000J|   4
21073629+1219400|2MASX J21073629+1219400       |21h07m36.3s +12d19m40s|G     |      |    |                   |CGCG 425-042                  |21h07m36.2s +12d19m40s|G     |  4921| 0.0|1999ApJS..121..287H|  32
21075444-3446167|2MASX J21075444-3446167       |21h07m54.5s -34d46m17s|IrS   |      |    |                   |6dF J2107545-344617           |21h07m54.4s -34d46m17s|G     | 10206| 0.0|20096dF...C...0000J|  31
21084941-3607462|2MASX J21084941-3607462       |21h08m49.4s -36d07m46s|G     |      |    |                   |6dF J2108494-360746           |21h08m49.4s -36d07m46s|G     | 13414| 0.0|20096dF...C...0000J|  45
21101636-3412540|2MASX J21101636-3412540       |21h10m16.4s -34d12m54s|IrS   |      |    |                   |6dF J2110164-341254           |21h10m16.4s -34d12m54s|G     | 15680| 0.0|20096dF...C...0000J|  45
21112961-3558249|2MASX J21112961-3558249       |21h11m29.6s -35d58m25s|IrS   |      |    |                   |APMBGC 402+037+058            |21h11m29.6s -35d58m24s|G     | 13024| 0.0|1991MNRAS.253..222W| 150
21144694-2729143|2MASX J21144694-2729143       |21h14m47.0s -27d29m14s|IrS   |      |    |                   |2MASX J21144694-2729143       |21h14m47.0s -27d29m14s|IrS   | 12449| 0.0|20096dF...C...0000J|  31
21153448-2503522|2MASX J21153448-2503522       |21h15m34.5s -25d03m52s|IrS   |      |    |                   |6dF J2115345-250352           |21h15m34.5s -25d03m52s|G     | 10268| 0.0|20096dF...C...0000J|  45
21165936-5919587|2MASX J21165936-5919587       |21h16m59.4s -59d19m59s|G     |      |    |                   |ESO 145-IG 001                |21h16m59.3s -59d20m00s|GPair | 18131| 0.0|1978A&AS...33..243B|   0
21230240-2230042|2MASX J21230240-2230042       |21h23m02.4s -22d30m04s|G     |      |    |                   |ESO 530- G 042                |21h23m02.8s -22d30m02s|G     |  9657| 0.0|1991RC3.9.C...0000d|  24
21272839-2318292|2MASX J21272839-2318292       |21h27m28.4s -23d18m29s|G     |      |    |                   |6dF J2127283-231829           |21h27m28.4s -23d18m29s|G     |  9410| 0.0|20096dF...C...0000J|  45
21273105-8500377|AM 2116-851 NED02             |21h27m31.0s -85d00m38s|G     |      |    |                   |FAIRALL 0583                  |21h27m41.7s -85d00m36s|G     |  5500| 0.2|1983MNRAS.203...47F| 100
21395172-3602132|2MASX J21395172-3602132       |21h39m51.7s -36d02m13s|G     |      |    |                   |ESO 403- G 012                |21h39m51.7s -36d02m13s|G     |  5151| 0.0|1998A&AS..130..333T|  11
21413439-3357006|2MASX J21413439-3357006       |21h41m34.4s -33d57m01s|IrS   |      |    |                   |APM 213834.68-341043.1        |21h41m34.3s -33d57m01s|G     | 22949| 0.0|1995AJ....110.1032M|  40
21451165-3414149|2MASX J21451165-3414149       |21h45m11.7s -34d14m15s|IrS   |      |    |                   |2MASX J21451165-3414149       |21h45m11.7s -34d14m15s|IrS   |  6004| 0.0|20096dF...C...0000J|  55
21454927-3555471|2MASX J21454927-3555471       |21h45m49.3s -35d55m47s|G     |      |    |                   |ESO 403- G 022                |21h45m49.3s -35d55m46s|G     | 12621| 0.0|1998AJ....116....1D|  36
21473697-3550050|2MASX J21473697-3550050       |21h47m37.0s -35d50m05s|IrS   |      |    |                   |6dF J2147370-355005           |21h47m37.0s -35d50m05s|G     | 12605| 0.0|20096dF...C...0000J|  45
21474343-2608187|2MASX J21474343-2608187       |21h47m43.4s -26d08m19s|IrS   |      |    |                   |IRAS  21448-2622              |21h47m43.4s -26d08m19s|G     |  9110| 0.0|20096dF...C...0000J|  45
21504749-3639558|2MASX J21504749-3639558       |21h50m47.5s -36d39m56s|G     |      |    |                   |6dF J2150475-363956           |21h50m47.5s -36d39m56s|G     | 19978| 0.0|20096dF...C...0000J|  45
21522713-2709422|2MASX J21522713-2709422       |21h52m27.1s -27d09m42s|IrS   |      |    |                   |2dFGRS S170Z187               |21h52m27.1s -27d09m42s|G     |  9403| 0.0|20096dF...C...0000J|  45
21525692-3511159|2MASX J21525692-3511159       |21h52m57.0s -35d11m16s|IrS   |      |    |                   |ESO 404- G 004                |21h52m56.9s -35d11m16s|G     | 11130| 0.0|1998AJ....116....1D|  40
21535181-3617087|2MASX J21535181-3617087       |21h53m51.8s -36d17m09s|G     |      |    |                   |6dF J2153517-361709           |21h53m51.8s -36d17m09s|G     |  9771| 0.0|20096dF...C...0000J|  45
21573457+1638369|2MASX J21573457+1638369       |21h57m34.6s +16d38m37s|G     |      |    |                   |CGCG 451-001                  |21h57m34.7s +16d38m36s|G     |  7697| 0.0|1993AJ....105.1271G|   5
22060215+1418046|2MASX J22060215+1418046       |22h06m02.2s +14d18m05s|G     |      |    |                   |CGCG 428-028                  |22h06m02.1s +14d18m05s|G     | 18301| 0.0|1999ApJS..121..287H|  27
22063807+1727397|2MASX J22063807+1727397       |22h06m38.1s +17d27m40s|G     |      |    |                   |KUG 2204+172                  |22h06m38.0s +17d27m39s|G     | 10373| 0.0|1993AJ....105.1271G|  10
22071677+1424314|2MASX J22071677+1424314       |22h07m16.8s +14d24m31s|G     |      |    |                   |CGCG 428-033                  |22h07m16.8s +14d24m31s|G     |  9506| 0.0|2005ApJS..160..149S|   0
22101878-1210141|2MASX J22101878-1210141       |22h10m18.8s -12d10m14s|G     |      |    |                   |ABELL 2420                    |22h10m22.5s -12d11m13s|GClst | 25362| 1.3|1999ApJS..125...35S|   0
22104165-1027520|MCG -02-56-020                |22h10m41.7s -10d27m52s|G     |      |    |                   |MCG -02-56-020                |22h10m41.7s -10d27m52s|G     | 15862| 0.0|20096dF...C...0000J|  45
22130704-2609004|2MASX J22130704-2609004       |22h13m07.1s -26d09m00s|PofG  |      |    |                   |NGC 7225                      |22h13m07.1s -26d09m00s|G     |  4853| 0.0|2003A&A...412...57P|  10
22140503-3640507|2MASX J22140503-3640507       |22h14m05.1s -36d40m51s|IrS   |      |    |                   |ESO 404- G 044                |22h14m05.1s -36d40m50s|G     | 10180| 0.0|1995MNRAS.274.1071C|  68
22252275-8348588|ESO 011-IG 007 NED01          |22h25m35.6s -83d48m59s|G     |      |    |                   |ESO 011-IG 007                |22h25m44.2s -83d48m59s|GPair | 10710| 0.6|1992ApJS...83...29S|  50
22320726+0002129|2MASX J22320726+0002129       |22h32m07.3s +00d02m13s|G     |      |    |                   |UGC 12068                     |22h32m07.2s +00d02m13s|G     | 11659| 0.0|2004SDSS2.C...0000:|  30
22362036-2416406|2MASX J22362036-2416406       |22h36m20.4s -24d16m40s|IrS   |      |    |                   |DUKST 534-019                 |22h36m20.3s -24d16m40s|G     | 10392| 0.0|20096dF...C...0000J|  45
22422869-2835011|2MASX J22422869-2835011       |22h42m28.7s -28d35m01s|IrS   |      |    |                   |AM 2239-285                   |22h42m28.7s -28d35m04s|G     |  8497| 0.1|1998AJ....116....1D|  55
22443626-3358086|2MASX J22443626-3358086       |22h44m36.3s -33d58m09s|G     |      |    |                   |2dFGRS S483Z329               |22h44m36.2s -33d58m09s|G     | 20476| 0.0|20032dF...C...0000C|  64
22445384-3412386|2MASX J22445384-3412386       |22h44m53.8s -34d12m39s|IrS   |      |    |                   |2dFGRS S534Z238               |22h44m53.8s -34d12m44s|G     |  8604| 0.0|20032dF...C...0000C|  64
22453831-3509004|2MASX J22453831-3509004       |22h45m38.3s -35d09m00s|IrS   |      |    |                   |2dFGRS S534Z194               |22h45m38.3s -35d09m01s|G     |  8844| 0.0|20032dF...C...0000C|  64
22455459-2802540|2MASX J22455459-2802540       |22h45m54.6s -28d02m54s|G     |      |    |                   |ESO 468- G 026                |22h45m54.5s -28d02m54s|G     |  8470| 0.0|1998AJ....116....1D|  31
22470824-4554550|2MASX J22470824-4554550       |22h47m08.3s -45d54m55s|IrS   |      |    |                   |2MASX J22470824-4554550       |22h47m08.2s -45d54m55s|G     | 15348| 0.0|20096dF...C...0000J|  45
22482427-3252291|2MASX J22482427-3252291       |22h48m24.3s -32d52m29s|IrS   |      |    |                   |6dF J2248242-325229           |22h48m24.3s -32d52m29s|G     | 16605| 0.0|20096dF...C...0000J|  45
22493286-3312180|2MASX J22493286-3312180       |22h49m32.9s -33d12m18s|IrS   |      |    |                   |DUKST 406-016                 |22h49m32.8s -33d12m17s|G     |  8652| 0.0|2007A&A...465...71T|  18
22501966-3320269|2MASX J22501966-3320269       |22h50m19.7s -33d20m27s|IrS   |      |    |                   |6dF J2250197-332027           |22h50m19.6s -33d20m27s|G     | 12185| 0.0|20096dF...C...0000J|  39
22502284-3452358|2MASX J22502284-3452358       |22h50m22.8s -34d52m36s|IrS   |      |    |                   |2dFGRS S536Z338               |22h50m22.9s -34d52m35s|G     |  8784| 0.0|20032dF...C...0000C|  64
22502399-3651264|2MASX J22502399-3651264       |22h50m24.0s -36d51m26s|G     |      |    |                   |6dF J2250240-365126           |22h50m24.0s -36d51m26s|G     | 11491| 0.0|20056dF...C...0000J|   0
22505622-3222305|2MASX J22505622-3222305       |22h50m56.2s -32d22m30s|IrS   |      |    |                   |2dFGRS S416Z021               |22h50m56.2s -32d22m30s|G     | 16519| 0.0|20032dF...C...0000C|  64
22534504+2550395|2MASX J22534504+2550395       |22h53m45.0s +25d50m40s|G     |      |    |                   |UGC 12233                     |22h53m45.0s +25d50m40s|G     |  7571| 0.0|2009ApJS..183..214M|   2
22535867-3300134|2MASX J22535867-3300134       |22h53m58.7s -33d00m14s|IrS   |      |    |                   |6dF J2253587-330014           |22h53m58.7s -33d00m14s|G     | 16838| 0.0|20096dF...C...0000J|  45
22560890-3404388|2MASX J22560890-3404388       |22h56m08.9s -34d04m39s|IrS   |      |    |                   |2dFGRS S484Z306               |22h56m08.9s -34d04m39s|G     |  8424| 0.0|20032dF...C...0000C|  89
22563091-3334289|2MASX J22563091-3334289       |22h56m30.9s -33d34m29s|IrS   |      |    |                   |6dF J2256308-333429           |22h56m30.9s -33d34m29s|G     |  8364| 0.0|20096dF...C...0000J|  45
22564434-3346587|2MASX J22564434-3346587       |22h56m44.3s -33d46m59s|IrS   |      |    |                   |6dF J2256442-334659           |22h56m44.3s -33d46m59s|G     |  8553| 0.0|20096dF...C...0000J|  45
22574073-3523493|2MASX J22574073-3523493       |22h57m40.8s -35d23m49s|IrS   |      |    |                   |6dF J2257408-352349           |22h57m40.7s -35d23m49s|G     |  1593| 0.0|1998AJ....116....1D|  36
22574144-3314263|2MASX J22574144-3314263       |22h57m41.4s -33d14m26s|IrS   |      |    |                   |DUKST 406-015                 |22h57m41.3s -33d14m26s|G     |  8763| 0.0|1998MNRAS.300..417R| 150
22591210+1336053|2MASX J22591210+1336053       |22h59m12.1s +13d36m06s|G     |      |    |                   |UGC 12281                     |22h59m12.1s +13d36m06s|G     |  2568| 0.0|1993ApJS...88..383L|   1
23003969-3327355|2MASX J23003969-3327355       |23h00m39.7s -33d27m36s|G     |      |    |                   |2MASX J23003969-3327355       |23h00m39.7s -33d27m36s|G     |  8705| 0.0|20096dF...C...0000J|  45
23005964+0644580|NGC 7459 NED01                |23h00m59.6s +06d44m58s|G     |      |    |                   |UGC 12302                     |23h00m59.9s +06d45m00s|GPair | 12040| 0.1|1995A&AS..110...19D|  35
23030938+2345309|2MASX J23030938+2345309       |23h03m09.4s +23d45m31s|G     |      |    |                   |CGCG 475-028                  |23h03m09.3s +23d45m32s|G     |  7762| 0.0|1991RC3.9.C...0000d|  10
23042302-4355204|2MASX J23042302-4355204       |23h04m23.0s -43d55m20s|G     |      |    |                   |2MASX J23042302-4355204       |23h04m23.0s -43d55m20s|G     | 16187| 0.0|20096dF...C...0000J|  55
23051004-3303124|2MASX J23051004-3303124       |23h05m10.1s -33d03m13s|G     |      |    |                   |MCG -06-50-025                |23h05m10.0s -33d03m13s|G     | 16779| 0.0|1998MNRAS.300..417R| 150
23063243-2525387|2MASX J23063243-2525387       |23h06m32.4s -25d25m39s|IrS   |      |    |                   |6dF J2306324-252539           |23h06m32.4s -25d25m39s|G     | 15761| 0.0|20096dF...C...0000J|  45
23172025+1844049|2MASX J23172025+1844049       |23h17m20.2s +18d44m05s|G     |      |    |                   |2MASXi J2317202+184405        |23h17m20.2s +18d44m06s|G     | 11919| 0.0|2009A&A...495..707C|  25
23180252-2810306|2MASX J23180252-2810306       |23h18m02.5s -28d10m31s|IrS   |      |    |                   |2dFGRS S189Z108               |23h18m02.5s -28d10m30s|G     | 23832| 0.0|1996MNRAS.283..367D|  24
23191079-2326398|2MASX J23191079-2326398       |23h19m10.8s -23d26m40s|IrS   |      |    |                   |ESO 535- G 016                |23h19m10.8s -23d26m40s|G     |  8139| 0.0|20096dF...C...0000J|  45
23270475-3250196|2MASX J23270475-3250196       |23h27m04.8s -32d50m20s|IrS   |      |    |                   |ESO 408- G 001                |23h27m04.7s -32d50m20s|G     | 12274| 0.0|20096dF...C...0000J|  45
23275038+8535267|VII Zw 941 NOTES01            |23h27m50.4s +85d35m27s|G     |      |    |                   |VII Zw 941                    |23h27m50.2s +85d35m26s|G     | 11104| 0.0|1995ApJS..100...69F|  23
23281792-3625103|2MASX J23281792-3625103       |23h28m18.9s -36d24m58s|G     |      |    |                   |6dF J2328179-362510           |23h28m18.0s -36d25m08s|G     | 13400| 0.0|20096dF...C...0000J|  40
23302958-3450232|ESO 408- G 004                |23h30m29.6s -34d50m23s|G     |      |    |                   |2dFGRS S541Z190               |23h30m29.6s -34d50m25s|G     | 16609| 0.0|20032dF...C...0000C|  64
23311418-3546472|2MASX J23311418-3546472       |23h31m14.2s -35d46m47s|G     |      |    |                   |2dFGRS S542Z230               |23h31m14.1s -35d46m49s|G     | 10733| 0.0|20032dF...C...0000C|  64
23322239+2330467|2MASX J23322239+2330467       |23h32m22.4s +23d30m47s|G     |      |    |                   |VV 579                        |23h32m23.2s +23d30m43s|GPair | 11667| 0.2|1991RC3.9.C...0000d|  10
23345364+1717500|2MASX J23345364+1717500       |23h34m53.6s +17d17m50s|G     |      |    |                   |UGC 12680                     |23h34m53.6s +17d17m50s|G     |  6715| 0.0|1997AJ....114..122G|   2
23351758+1255267|2MASX J23351758+1255267       |23h35m17.6s +12d55m27s|G     |      |    |                   |UGC 12687                     |23h35m17.5s +12d55m24s|G     |  6158| 0.0|1998A&AS..130..333T|   6
23354732-6723492|IC 5335                       |23h35m47.4s -67d23m49s|G     |      |    |                   |IC 5335                       |23h35m47.4s -67d23m49s|G     |  3867| 0.0|20096dF...C...0000J|  45
23430958-4254178|ESO 292-IG 015 NED02          |23h43m09.7s -42d54m09s|G     |      |    |                   |ESO 292-IG 015                |23h43m09.5s -42d54m18s|G     | 18156| 0.0|20096dF...C...0000J|  45
23435055-3616529|2MASX J23435055-3616529       |23h43m50.5s -36d16m53s|G     |      |    |                   |AM 2341-363                   |23h43m50.4s -36d16m52s|GPair |  9750| 0.0|1998AJ....116....1D|  43
23435852-3243346|2MASX J23435852-3243346       |23h43m58.5s -32d43m35s|IrS   |      |    |                   |ESO 408- G 023                |23h43m58.5s -32d43m35s|G     | 11547| 0.0|20096dF...C...0000J|  31
23442859-3555015|2MASX J23442859-3555015       |23h44m28.6s -35d55m02s|IrS   |      |    |                   |6dF J2344286-355502           |23h44m28.6s -35d55m02s|G     | 11149| 0.0|20096dF...C...0000J|  45
23443886-3429185|2MASX J23443886-3429185       |23h44m38.9s -34d29m18s|IrS   |      |    |                   |6dF J2344388-342918           |23h44m38.9s -34d29m18s|G     | 11940| 0.0|20056dF...C...0000J|   0
23451593-2550079|2MASX J23451593-2550079       |23h45m15.9s -25d50m08s|IrS   |      |    |                   |2MASX J23451593-2550079       |23h45m15.9s -25d50m08s|IrS   | 16329| 0.0|1991ApJS...75..935d|  32
23465255-3509076|2MASX J23465255-3509076       |23h46m52.5s -35d09m08s|IrS   |      |    |                   |6dF J2346525-350908           |23h46m52.5s -35d09m08s|IrS   | 17089| 0.0|20096dF...C...0000J|  45
23470918+1535487|2MASX J23470918+1535487       |23h47m09.2s +15d35m48s|G     |      |    |                   |CGCG 432-031                  |23h47m09.1s +15d35m46s|G     |  7772| 0.0|1992ApJS...83...29S|  39
23474175-3508174|ESO 408- G 032                |23h47m41.7s -35d08m17s|G     |      |    |                   |6dF J2347417-350817           |23h47m41.7s -35d08m17s|G     | 16976| 0.0|20096dF...C...0000J|  45
23484220-2843294|2MASX J23484220-2843294       |23h48m42.2s -28d43m29s|G     |      |    |                   |ESO 471- G 021                |23h48m42.1s -28d43m29s|G     | 10374| 0.0|20012dF...C...0000C|  64
23500494-3544505|2MASX J23500494-3544505       |23h50m05.0s -35d44m50s|IrS   |      |    |                   |6dF J2350050-354450           |23h50m04.9s -35d44m50s|G     | 12853| 0.0|20096dF...C...0000J|  45
23511905-2758279|2MASX J23511905-2758279       |23h51m19.1s -27d58m28s|IrS   |      |    |                   |2dFGRS S196Z114               |23h51m19.0s -27d58m28s|G     | 10189| 0.0|1995MNRAS.276..689E|  28
23520219-3454440|2MASX J23520219-3454440       |23h52m02.2s -34d54m44s|IrS   |      |    |                   |6dF J2352022-345444           |23h52m02.2s -34d54m44s|G     | 13267| 0.0|20096dF...C...0000J|  45
23521861-2919248|2MASX J23521861-2919248       |23h52m18.6s -29d19m24s|IrS   |      |    |                   |2MASXi J2317202+184405        |23h52m18.6s -29d19m24s|IrS   | 10520| 0.0|20096dF...C...0000J|  45
23531259-3143170|2MASX J23531259-3143170       |23h53m12.6s -31d43m17s|G     |      |    |                   |2dFGRS S430Z219               |23h53m12.6s -31d43m17s|G     | 14630| 0.0|20032dF...C...0000C|  64
23531735-3403075|MCG -06-01-003                |23h53m17.4s -34d03m07s|G     |      |    |                   |QP 025                        |23h53m16.1s -34d03m09s|G     | 16881| 0.3|1986MNRAS.220..901P|  29
23534492-2754111|2MASX J23534492-2754111       |23h53m44.9s -27d54m11s|IrS   |      |    |                   |2dFGRS S196Z065               |23h53m44.9s -27d54m10s|G     | 19636| 0.0|20032dF...C...0000C|  64
23542641-2853151|2MASX J23542641-2853151       |23h54m26.4s -28d53m15s|IrS   |      |    |                   |ESO 471- G 039                |23h54m26.4s -28d53m16s|G     |  8784| 0.0|20032dF...C...0000C|  64
23542797-2731202|2MASX J23542797-2731202       |23h54m28.0s -27d31m20s|IrS   |      |    |                   |ESO 471- G 040                |23h54m27.9s -27d31m20s|G     | 15193| 0.0|1998A&AS..129..399K|  45
23551609+1422315|2MASX J23551609+1422315       |23h55m16.1s +14d22m32s|G     |      |    |                   |CGCG 432-040                  |23h55m16.1s +14d22m32s|G     | 10793| 0.0|2004SDSS2.C...0000:|  28
23595523-2714043|2MASX J23595523-2714043       |23h59m55.2s -27d14m04s|IrS   |      |    |                   |MCG -05-01-021                |23h59m55.2s -27d14m04s|G     |  8188| 0.0|1996MNRAS.283..367D|  33
