# The 2MASS Redshift Survey
# Huchra et al., to be submitted to ApJS
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.1, 2011 June 22
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "C/F/D": NED entries superceded by new measurements from 2MRS ([C]TIO, [F]LWO, Mc[D]onald).
#
#2MASS_ID        NED_ID                         RA          DEC        TYPE   NED_CZ QUAL NED_BIBCODE         2MRS_CZ  ERR CD 2MRS_BIBCODE
00010597-5359303|ESO 149- GA011                |00h01m06.0s -53d59m31s|G     |  9415|    |20096dF...C...0000J|   9423|  28|C |20112MRS.CTIO.0000H
15493246-1939111|2MASX J15493246-1939111       |15h49m32.5s -19d39m12s|G     |  6997|    |20096dF...C...0000J|   7073|  37|F |20112MRS.FLWO.0000H
15494081-2434583|AM 1546-242                   |15h49m40.8s -24d34m59s|G     |  5779|    |20096dF...C...0000J|   5672|  26|F |20112MRS.FLWO.0000H
15495933-3954432|2MASX J15495933-3954432       |15h49m59.4s -39d54m43s|G     |  7611|    |20096dF...C...0000J|   7544|  58|C |20112MRS.CTIO.0000H
15500454-3955052|2MASX J15500454-3955052       |15h50m04.6s -39d55m05s|G     |  7483|    |20096dF...C...0000J|   7438|  57|C |20112MRS.CTIO.0000H
15501480-3955063|2MASX J15501480-3955063       |15h50m14.8s -39d55m06s|G     |  7660|    |20096dF...C...0000J|   7729|  26|C |20112MRS.CTIO.0000H
15503731+2644483|2MASX J15503731+2644483       |15h50m37.3s +26d44m48s|G     | 21635|    |2006SDSS5.C...0000:|  21593|  29|F |20112MRS.FLWO.0000H
15504853-3953471|2MASX J15504853-3953471       |15h50m48.5s -39d53m47s|G     |  7292|    |20096dF...C...0000J|   7350|  40|C |20112MRS.CTIO.0000H
15504964-0739580|MCG -01-40-009                |15h50m49.7s -07d39m59s|G     |  8231|    |20096dF...C...0000J|   8220|  40|F |20112MRS.FLWO.0000H
15505889-2603367|ESO 515- G 012                |15h50m58.9s -26d03m37s|G     | 13646|    |20096dF...C...0000J|  13711|  36|F |20112MRS.FLWO.0000H
15510443-0726340|2MASX J15510443-0726340       |15h51m04.4s -07d26m35s|G     |  7785|    |20096dF...C...0000J|   7789|  36|F |20112MRS.FLWO.0000H
15511223-7442091|ESO 042- G 012                |15h51m12.3s -74d42m09s|G     |  4620|    |20096dF...C...0000J|   4565|  36|C |20112MRS.CTIO.0000H
15525730+2739474|2MASX J15525730+2739474       |15h52m57.3s +27d39m48s|G     | 24833|    |2006SDSS5.C...0000:|  24849|  33|F |20112MRS.FLWO.0000H
15535842-0755095|2MASX J15535842-0755095       |15h53m58.5s -07d55m09s|G     |  8037|    |20096dF...C...0000J|   8037|  30|F |20112MRS.FLWO.0000H
15540433-0953375|2MASX J15540433-0953375       |15h54m04.3s -09d53m38s|G     | 18078|    |20096dF...C...0000J|  18027|  38|F |20112MRS.FLWO.0000H
15542384-4035323|ESO 330- G 005                |15h54m23.9s -40d35m33s|G     |  7150|    |20096dF...C...0000J|   7046|  46|C |20112MRS.CTIO.0000H
15542731-0751126|2MASX J15542731-0751126       |15h54m27.4s -07d51m13s|G     |  7932|    |20096dF...C...0000J|   7902|  47|F |20112MRS.FLWO.0000H
15543540-0634325|2MASX J15543540-0634325       |15h54m35.5s -06d34m33s|G     |  7917|    |20096dF...C...0000J|   7937|  39|F |20112MRS.FLWO.0000H
15544487+4520182|I Zw 128 NOTES03              |15h54m44.9s +45d20m18s|G     | 12022|PRED|2009ApJ...692..511W|  11818|  24|F |20112MRS.FLWO.0000H
15544675-3738192|2MASX J15544675-3738192       |15h54m46.8s -37d38m19s|G     |  5829|    |20096dF...C...0000J|   5745|  40|C |20112MRS.CTIO.0000H
15553019-3115027|2MASX J15553019-3115027       |15h55m30.2s -31d15m03s|G     |  6157|    |20096dF...C...0000J|   6061|  36|C |20112MRS.CTIO.0000H
15560742-0832442|2MASX J15560742-0832442       |15h56m07.4s -08d32m45s|G     |  7891|    |20096dF...C...0000J|   7942|  38|F |20112MRS.FLWO.0000H
15562720+4206042|CGCG 223-015                  |15h56m27.3s +42d06m04s|G     | 11568|    |2004SDSS3.C...0000:|  11594|  28|F |20112MRS.FLWO.0000H
15564682+2551256|2MASX J15564682+2551256       |15h56m46.9s +25d51m25s|G     | 21975|PHOT|2009ApJ...692..511W|  20958|  39|F |20112MRS.FLWO.0000H
15564790-3411225|2MASX J15564790-3411225       |15h56m47.9s -34d11m23s|G     |  7694|    |20096dF...C...0000J|   7764|  57|C |20112MRS.CTIO.0000H
15565277+2534067|2MASX J15565277+2534067       |15h56m52.8s +25d34m07s|G     |  9511|    |2006SDSS5.C...0000:|   9552|  25|F |20112MRS.FLWO.0000H
15565748-0901053|2MASX J15565748-0901053       |15h56m57.5s -09d01m05s|G     | 14193|    |20096dF...C...0000J|   8131|  48|F |20112MRS.FLWO.0000H
15570197-0609183|MCG -01-41-002                |15h57m02.0s -06d09m19s|G     | 11170|    |20096dF...C...0000J|  11236|  33|F |20112MRS.FLWO.0000H
15572135+5440163|CGCG 275-016                  |15h57m21.4s +54d40m16s|G     | 14101|    |2003SDSS1.C...0000:|  14125|  27|F |20112MRS.FLWO.0000H
15572347-1538382|2MFGC 12799                   |15h57m23.5s -15d38m38s|G     |  7572|    |20096dF...C...0000J|   7612|  30|F |20112MRS.FLWO.0000H
15575168-0632091|2MASX J15575168-0632091       |15h57m51.7s -06d32m09s|G     |  9152|    |20096dF...C...0000J|   9186|  25|F |20112MRS.FLWO.0000H
15575201+0415442|CGCG 051-009                  |15h57m52.0s +04d15m44s|G     |  7719|    |2006SDSS5.C...0000:|   7738|  22|F |20112MRS.FLWO.0000H
15575458+0924357|CGCG 079-014                  |15h57m54.6s +09d24m36s|G     | 12843|    |2006SDSS5.C...0000:|  12804|  28|F |20112MRS.FLWO.0000H
15575635+2847441|UGC 10110                     |15h57m56.4s +28d47m44s|G     | 23193|    |2004SDSS3.C...0000:|  23167|  38|F |20112MRS.FLWO.0000H
15583121+2254073|2MASX J15583121+2254073       |15h58m31.2s +22d54m08s|G     | 13641|    |2007SDSS6.C...0000:|  13703|  28|F |20112MRS.FLWO.0000H
15590103+4601243|CGCG 250-032                  |15h59m01.0s +46d01m24s|G     | 12498|    |2004SDSS3.C...0000:|  12529|  26|F |20112MRS.FLWO.0000H
16000635-7140188|FAIRALL 1405                  |16h00m06.3s -71d40m19s|G     | 10861|    |20096dF...C...0000J|  10776|  45|C |20112MRS.CTIO.0000H
16000755+5221392|2MASX J16000755+5221392       |16h00m07.5s +52d21m40s|G     | 10200|    |2004SDSS2.C...0000:|  10132|  22|F |20112MRS.FLWO.0000H
16002557+3318576|2MASX J16002557+3318576       |16h00m25.6s +33d18m58s|G     | 18475|    |2005SDSS4.C...0000:|  18476|  56|F |20112MRS.FLWO.0000H
16003286-1035586|2MASX J16003286-1035586       |16h00m32.9s -10d35m59s|G     | 18047|    |20096dF...C...0000J|  18018|  29|F |20112MRS.FLWO.0000H
16004187+6943160|CGCG 338-036                  |16h00m41.8s +69d43m16s|G     |  7915|    |2002Afz....45..458K|   7647|  33|F |20112MRS.FLWO.0000H
16012525+3549187|UGC 10141                     |16h01m25.3s +35d49m19s|G     |  9392|    |2005SDSS4.C...0000:|   9432|  31|F |20112MRS.FLWO.0000H
16013398+2614511|2MASX J16013398+2614511       |16h01m34.0s +26d14m52s|G     | 26349|    |2006SDSS5.C...0000:|  26329|  20|F |20112MRS.FLWO.0000H
16021668-3332396|ESO 389- G 008                |16h02m16.7s -33d32m40s|G     |  8042|    |20096dF...C...0000J|   7801|  40|C |20112MRS.CTIO.0000H
16024038+1545219|GIN 464                       |16h02m40.4s +15d45m22s|G     | 11204|    |2004AJ....128.1558S|  11205|  23|F |20112MRS.FLWO.0000H
16025491-3328177|2MASX J16025491-3328177       |16h02m54.9s -33d28m18s|G     |  7856|    |20096dF...C...0000J|   7894|  31|C |20112MRS.CTIO.0000H
16030065+7736230|UGC 10212                     |16h03m00.6s +77d36m23s|G     |  3951|    |1999AstL...25..706M|   3940|  16|F |20112MRS.FLWO.0000H
16031084-2557143|2MASX J16031084-2557143       |16h03m10.9s -25d57m14s|G     |  6735|    |20096dF...C...0000J|   6802|  25|C |20112MRS.CTIO.0000H
16031205-1319378|2MASX J16031205-1319378       |16h03m12.1s -13d19m38s|G     | 24024|    |20096dF...C...0000J|  24003|  49|F |20112MRS.FLWO.0000H
16034669-2244088|ESO 516- G 005                |16h03m46.7s -22d44m09s|G     |  7347|    |2003A&A...408..465M|   7336|  21|F |20112MRS.FLWO.0000H
16034839-0149487|2MASX J16034839-0149487       |16h03m48.4s -01d49m49s|G     |  9207|    |20096dF...C...0000J|   9142|  40|F |20112MRS.FLWO.0000H
16044458-0145283|2MASX J16044458-0145283       |16h04m44.5s -01d45m28s|G     |  7135|    |20096dF...C...0000J|   7164|  35|F |20112MRS.FLWO.0000H
16044634-1219187|2MASX J16044634-1219187       |16h04m46.3s -12d19m20s|G     | 18099|    |20096dF...C...0000J|  18138|  44|F |20112MRS.FLWO.0000H
16045077+2159233|2MFGC 12907                   |16h04m50.7s +21d59m23s|G     | 11854|    |2007SDSS6.C...0000:|  11944|  23|F |20112MRS.FLWO.0000H
16045942-0144519|2MASX J16045942-0144519       |16h04m59.4s -01d44m52s|G     |  9119|    |20096dF...C...0000J|   9142|  60|F |20112MRS.FLWO.0000H
16051968-0223247|2MASX J16051968-0223247       |16h05m19.7s -02d23m25s|G     |  9170|    |20096dF...C...0000J|   9294|  38|F |20112MRS.FLWO.0000H
16052668-0156187|2MASX J16052668-0156187       |16h05m26.7s -01d56m19s|G     |  9050|    |20096dF...C...0000J|   9007|  30|F |20112MRS.FLWO.0000H
16053760-2851347|2MASX J16053760-2851347       |16h05m37.6s -28d51m35s|G     | 16481|    |20096dF...C...0000J|  16386|  40|C |20112MRS.CTIO.0000H
16060236-3550343|2MASX J16060236-3550343       |16h06m02.4s -35d50m35s|G     |  7840|    |20096dF...C...0000J|   7911|  51|C |20112MRS.CTIO.0000H
16063721-6857217|FAIRALL 1411                  |16h06m37.2s -68d57m22s|G     |  3318|    |2006MNRAS.366..267F|   3390|  29|C |20112MRS.CTIO.0000H
16064198-3336182|AM 1603-332                   |16h06m42.0s -33d36m18s|G     |  7726|    |20096dF...C...0000J|   7653| 107|C |20112MRS.CTIO.0000H
16064733-0106058|2MASX J16064733-0106058       |16h06m47.3s -01d06m06s|G     | 10187|    |2003SDSS1.C...0000:|  10085|  31|F |20112MRS.FLWO.0000H
16071441+3319088|2MASX J16071441+3319088       |16h07m14.4s +33d19m09s|G     | 18813|    |2005SDSS4.C...0000:|  18799|  39|F |20112MRS.FLWO.0000H
16072860+2731503|2MASX J16072860+2731503       |16h07m28.6s +27d31m51s|G     | 19975|    |2004SDSS3.C...0000:|  19961|  40|F |20112MRS.FLWO.0000H
16074757-0242175|2MASX J16074757-0242175       |16h07m47.6s -02d42m17s|G     | 14139|    |20096dF...C...0000J|  14087|  36|F |20112MRS.FLWO.0000H
16080647+2529073|CGCG 137-040 NED02            |16h08m06.5s +25d29m06s|G     | 12531|    |2006SDSS5.C...0000:|  12606|  58|F |20112MRS.FLWO.0000H
16083767-0801407|2MASX J16083767-0801407       |16h08m37.7s -08d01m41s|G     | 11648|    |20096dF...C...0000J|  11610|  26|F |20112MRS.FLWO.0000H
16092302-0841215|2MASX J16092302-0841215       |16h09m23.0s -08d41m22s|G     | 11539|    |20096dF...C...0000J|  11622|  40|F |20112MRS.FLWO.0000H
16094042-0834275|2MASX J16094042-0834275       |16h09m40.4s -08d34m27s|G     | 11497|    |20096dF...C...0000J|  11482|  28|F |20112MRS.FLWO.0000H
16095184+2541116|2MASX J16095184+2541116       |16h09m51.8s +25d41m12s|G     | 12463|    |2004SDSS3.C...0000:|  12462|  30|F |20112MRS.FLWO.0000H
16101209+0047011|NGC 6070C NED02               |16h10m12.1s +00d47m01s|G     | 12997|    |2003SDSS1.C...0000:|  13053|  35|F |20112MRS.FLWO.0000H
16101524-7250026|FAIRALL 1414                  |16h10m15.2s -72d50m03s|G     | 11105|    |2006MNRAS.366..267F|  11108|  66|C |20112MRS.CTIO.0000H
16104465-0617458|2MFGC 13004                   |16h10m44.7s -06d17m46s|G     |  8708|    |20096dF...C...0000J|   8740|  26|F |20112MRS.FLWO.0000H
16113508+1637580|2MASX J16113508+1637580       |16h11m35.1s +16d37m58s|G     | 10053|    |2007SDSS6.C...0000:|  10009|  28|F |20112MRS.FLWO.0000H
16115401-2810193|2MASX J16115401-2810193       |16h11m54.0s -28d10m19s|G     | 16595|    |20096dF...C...0000J|  16653|  82|C |20112MRS.CTIO.0000H
16115452-1628297|2MASX J16115452-1628297       |16h11m54.5s -16d28m30s|G     |  7487|    |20096dF...C...0000J|   7536|  46|C |20112MRS.CTIO.0000H
16121361-0201516|2MASX J16121361-0201516       |16h12m13.6s -02d01m52s|G     | 19763|    |20096dF...C...0000J|  19717|  33|F |20112MRS.FLWO.0000H
16121575-2625108|2MASX J16121575-2625108       |16h12m15.7s -26d25m11s|G     |  7473|    |20096dF...C...0000J|   7669|  61|C |20112MRS.CTIO.0000H
16122875-0557539|2MASX J16122875-0557539       |16h12m28.8s -05d57m54s|G     |  8885|    |20096dF...C...0000J|   8921|  37|F |20112MRS.FLWO.0000H
16125120-0521173|2MASX J16125120-0521173       |16h12m51.2s -05d21m17s|G     |  9157|    |20096dF...C...0000J|   9256|  23|F |20112MRS.FLWO.0000H
16125337-2540082|2MASX J16125337-2540082       |16h12m53.4s -25d40m08s|G     |  7383|    |20096dF...C...0000J|   7501|  84|C |20112MRS.CTIO.0000H
16125698+3046149|GIN 545                       |16h12m57.0s +30d46m15s|G     | 14811|    |1999MNRAS.305..259W|  14821|  27|F |20112MRS.FLWO.0000H
16130973+2256587|FGC 241A                      |16h13m09.7s +22d57m00s|G     |  9621|    |2006SDSS5.C...0000:|   9706|  38|F |20112MRS.FLWO.0000H
16134142-3121506|ESO 451- G 017                |16h13m41.4s -31d21m50s|G     |  6018|    |20096dF...C...0000J|   5950|  29|C |20112MRS.CTIO.0000H
16140908-2935018|2MASX J16140908-2935018       |16h14m09.1s -29d35m02s|G     |  7914|    |20096dF...C...0000J|   8011|  49|C |20112MRS.CTIO.0000H
16141241-2940198|2MASX J16141241-2940198       |16h14m12.4s -29d40m20s|G     |  7825|    |20096dF...C...0000J|   7693|  36|C |20112MRS.CTIO.0000H
16141673+2712363|2MASX J16141673+2712363       |16h14m16.9s +27d12m32s|G     | 13823|    |2005SDSS4.C...0000:|  13877|  36|F |20112MRS.FLWO.0000H
16142217+6315400|NGC 6111 NED01                |16h14m22.2s +63d15m40s|G     |  9442|    |1999PASP..111..438F|   9474|  32|F |20112MRS.FLWO.0000H
16144341+3632010|CGCG 196-013                  |16h14m43.4s +36d32m02s|G     |  9950|    |2002AJ....124.1266R|   9872|  40|F |20112MRS.FLWO.0000H
16145415+3711061|2MASX J16145415+3711061       |16h14m54.2s +37d11m06s|G     | 17604|    |2002AJ....124.1266R|  17534|  33|F |20112MRS.FLWO.0000H
16154214+1938150|CGCG 108-171                  |16h15m42.1s +19d38m16s|G     | 10071|    |2007SDSS6.C...0000:|  10142|  21|F |20112MRS.FLWO.0000H
16160256-2844594|2MASX J16160256-2844594       |16h16m02.6s -28d44m59s|G     | 16621|    |20096dF...C...0000J|  16443| 102|C |20112MRS.CTIO.0000H
16160361-2237314|IC 4596                       |16h16m03.6s -22d37m31s|G     |  7630|    |20096dF...C...0000J|   7570|  37|C |20112MRS.CTIO.0000H
16160536-2247004|ESO 516- G 010                |16h16m05.4s -22d47m00s|G     |  7818|    |20096dF...C...0000J|   7771|  27|C |20112MRS.CTIO.0000H
16161102-0630428|2MASX J16161102-0630428       |16h16m11.1s -06d30m43s|G     |  8496|    |20096dF...C...0000J|   8485|  35|F |20112MRS.FLWO.0000H
16161803-3235203|2MASX J16161803-3235203       |16h16m18.1s -32d35m21s|G     |  6827|    |20096dF...C...0000J|   6828|  31|C |20112MRS.CTIO.0000H
16163817-0649026|2MASX J16163817-0649026       |16h16m38.2s -06d49m03s|G     |  8907|    |20096dF...C...0000J|   8908|  49|F |20112MRS.FLWO.0000H
16171758+4005286|MCG +07-33-054                |16h17m17.5s +40d05m28s|G     | 11369|    |2002AJ....124.1266R|  11274|  24|F |20112MRS.FLWO.0000H
16173614-3035572|2MASX J16173614-3035572       |16h17m36.1s -30d35m57s|G     |  7790|    |20096dF...C...0000J|   7763|  40|C |20112MRS.CTIO.0000H
16174500-0649346|MCG -01-41-007                |16h17m45.0s -06d49m35s|G     |  8782|    |20096dF...C...0000J|   8781|  21|F |20112MRS.FLWO.0000H
16174983+1552218|2MASX J16174983+1552218       |16h17m49.8s +15d52m22s|G     | 10285|    |2007SDSS6.C...0000:|  10259|  26|F |20112MRS.FLWO.0000H
16181204-2748180|2MASX J16181204-2748180       |16h18m12.0s -27d48m18s|G     |  5428|    |20096dF...C...0000J|   5473|  20|C |20112MRS.CTIO.0000H
16182475+2053239|2MASX J16182475+2053239       |16h18m24.7s +20d53m24s|G     |  9643|    |2007SDSS6.C...0000:|   9644|  24|F |20112MRS.FLWO.0000H
16182647-6046470|WKK 6459                      |16h18m26.7s -60d46m47s|G     |  5268|    |2008MNRAS.383..445W|   5234|  28|C |20112MRS.CTIO.0000H
16183451-1517392|2MASX J16183451-1517392       |16h18m34.5s -15d17m39s|G     |  6722|    |20096dF...C...0000J|   6773|  46|F |20112MRS.FLWO.0000H
16183642-5927175|WKK 6471                      |16h18m36.4s -59d27m17s|G     | 10493|    |2006A&A...459...21M|  10381| 147|C |20112MRS.CTIO.0000H
16190828-0304316|PKS 1616-029                  |16h19m08.3s -03d04m32s|G     | 20627|    |20096dF...C...0000J|  20509|  39|F |20112MRS.FLWO.0000H
16191883+2413108|2MASX J16191883+2413108       |16h19m18.8s +24d13m11s|G     | 19838|    |2006SDSS5.C...0000:|  19911|  56|F |20112MRS.FLWO.0000H
16192221+2208481|CGCG 137-079                  |16h19m22.2s +22d08m49s|G     |  4349|    |2006SDSS5.C...0000:|   4382|  29|F |20112MRS.FLWO.0000H
16193867+4052352|2MASX J16193867+4052352       |16h19m38.7s +40d52m35s|G     | 18258|    |2002AJ....124.1266R|  18236|  32|F |20112MRS.FLWO.0000H
16194601+5233130|MCG +09-27-016                |16h19m45.9s +52d33m13s|G     | 19187|    |2002MNRAS.329..877C|  19015|  31|F |20112MRS.FLWO.0000H
16195448-0325281|2MASX J16195448-0325281       |16h19m54.5s -03d25m28s|G     | 20747|    |20096dF...C...0000J|  20861|  40|F |20112MRS.FLWO.0000H
16204117-1013061|2MASX J16204117-1013061       |16h20m41.2s -10d13m07s|G     |  8477|    |20096dF...C...0000J|   8372|  35|F |20112MRS.FLWO.0000H
16204239-0954161|2MASX J16204239-0954161       |16h20m42.4s -09d54m17s|G     |  8372|    |20096dF...C...0000J|   8263|  28|F |20112MRS.FLWO.0000H
16210398-1650212|2MASX J16210398-1650212       |16h21m04.0s -16d50m21s|G     | 15838|    |20096dF...C...0000J|  15789|  42|F |20112MRS.FLWO.0000H
16212073-0954414|2MASX J16212073-0954414       |16h21m20.7s -09d54m42s|G     |  8120|    |20096dF...C...0000J|   8018|  28|F |20112MRS.FLWO.0000H
16214378-2749522|2MASX J16214378-2749522       |16h21m43.8s -27d49m53s|G     | 13053|    |20096dF...C...0000J|  13218|  62|C |20112MRS.CTIO.0000H
16215226-1014136|2MASX J16215226-1014136       |16h21m52.3s -10d14m14s|G     | 11945|    |20096dF...C...0000J|  11820|  55|F |20112MRS.FLWO.0000H
16222858-0810045|2MASX J16222858-0810045       |16h22m28.6s -08d10m05s|G     |  8174|    |20096dF...C...0000J|   8099|  52|F |20112MRS.FLWO.0000H
16223020-0039131|2MASX J16223020-0039131       |16h22m30.2s -00d39m13s|G     | 13608|    |20096dF...C...0000J|  13632|  36|F |20112MRS.FLWO.0000H
16230099-2613441|2MASX J16230099-2613441       |16h23m01.0s -26d13m44s|G     |  6918|    |20096dF...C...0000J|   6899|  12|C |20112MRS.CTIO.0000H
16242775-6442444|ESO 100- G 021                |16h24m29.2s -64d42m38s|G     | 12135|    |20096dF...C...0000J|  12354|  39|C |20112MRS.CTIO.0000H
16251603-0945204|2MASX J16251603-0945204       |16h25m16.0s -09d45m20s|G     |  8508|    |20096dF...C...0000J|   8390|  19|F |20112MRS.FLWO.0000H
16251605+2228535|2MASX J16251605+2228535       |16h25m16.1s +22d28m53s|G     | 17735|    |2006SDSS5.C...0000:|  17700|  37|F |20112MRS.FLWO.0000H
16251687-0910524|2MASX J16251687-0910524       |16h25m16.9s -09d10m52s|G     |  8576|    |20096dF...C...0000J|   8472|  27|F |20112MRS.FLWO.0000H
16254249+2543571|2MASX J16254249+2543571       |16h25m42.5s +25d43m57s|G     | 14103|    |2006SDSS5.C...0000:|  14103|  35|F |20112MRS.FLWO.0000H
16255722+4357431|2MASX J16255722+4357431       |16h25m57.2s +43d57m43s|G     |  9621|    |2002AJ....124.1266R|   9512|  36|F |20112MRS.FLWO.0000H
16255826-0819283|2MASX J16255826-0819283       |16h25m58.3s -08d19m28s|G     |  8378|    |20096dF...C...0000J|   8287|  27|F |20112MRS.FLWO.0000H
16255916-0944083|2MASX J16255916-0944083       |16h25m59.1s -09d44m09s|G     |  8271|    |20096dF...C...0000J|   8163|  47|F |20112MRS.FLWO.0000H
16263574-0901587|2MASX J16263574-0901587       |16h26m35.8s -09d01m58s|G     |  8198|    |20096dF...C...0000J|   8022|  40|F |20112MRS.FLWO.0000H
16263744+1341006|CGCG 080-030                  |16h26m37.4s +13d41m00s|G     | 10331|    |2007SDSS6.C...0000:|  10324|  23|F |20112MRS.FLWO.0000H
16273431-0937107|2MASX J16273431-0937107       |16h27m34.4s -09d37m11s|G     |  8564|    |20096dF...C...0000J|   8712|  33|F |20112MRS.FLWO.0000H
16274088+3922588|NGC 6158                      |16h27m40.9s +39d22m59s|G     |  8980|    |2000MNRAS.313..469S|   8932|  24|F |20112MRS.FLWO.0000H
16274558+4104218|2MASX J16274558+4104218       |16h27m45.6s +41d04m22s|G     | 10002|    |2002AJ....124.1266R|  10001|  27|F |20112MRS.FLWO.0000H
16274734-6524487|ESO 100- G 024                |16h27m47.4s -65d24m49s|G     |  7275|    |20096dF...C...0000J|   7271|  51|C |20112MRS.CTIO.0000H
16275179-6647120|2MASX J16275179-6647120       |16h27m51.8s -66d47m12s|G     |  6570|    |20096dF...C...0000J|   6470|  23|C |20112MRS.CTIO.0000H
16280223+1349161|2MASX J16280223+1349161       |16h28m02.2s +13d49m16s|G     | 15800|    |2007SDSS6.C...0000:|  15855|  32|F |20112MRS.FLWO.0000H
16284509-0908437|MCG -01-42-001                |16h28m45.1s -09d08m44s|G     |  7830|    |20096dF...C...0000J|   8201|  17|F |20112MRS.FLWO.0000H
16292003+3925447|2MASX J16292003+3925447       |16h29m20.0s +39d25m44s|G     |  8321|    |2004AJ....128.1558S|   8352|  29|F |20112MRS.FLWO.0000H
16293427-3258255|2MFGC 13222                   |16h29m34.3s -32d58m26s|G     |  4548|    |20096dF...C...0000J|   4665|  16|C |20112MRS.CTIO.0000H
16300271+2321161|CGCG 138-024                  |16h30m02.7s +23d21m16s|G     | 11214|    |2006SDSS5.C...0000:|  11189|  36|F |20112MRS.FLWO.0000H
16300809+1454127|2MASX J16300809+1454127       |16h30m08.1s +14d54m13s|G     |  9979|    |2007SDSS6.C...0000:|   9973|  28|F |20112MRS.FLWO.0000H
16301320-1310352|2MASX J16301320-1310352       |16h30m13.2s -13d10m36s|G     |  8267|    |20096dF...C...0000J|   8144|  23|F |20112MRS.FLWO.0000H
16301805-7348233|ESO 043- G 002                |16h30m18.0s -73d48m23s|G     |  5678|    |2006MNRAS.366..267F|   5738|  37|C |20112MRS.CTIO.0000H
16305381+2433436|CGCG 138-030                  |16h30m53.8s +24d33m44s|G     | 18967|    |2006SDSS5.C...0000:|  18942|  25|F |20112MRS.FLWO.0000H
16305402+3950513|CGCG 224-061                  |16h30m54.0s +39d50m51s|G     |  8439|    |1999PASP..111..438F|   8437|  26|F |20112MRS.FLWO.0000H
16324321-0228467|2MASX J16324321-0228467       |16h32m43.2s -02d28m47s|G     |  7122|    |20096dF...C...0000J|   7060|  32|F |20112MRS.FLWO.0000H
16325590+2356448|2MASX J16325590+2356448       |16h32m55.9s +23d56m45s|G     | 11302|    |2005SDSS4.C...0000:|  11240|  33|F |20112MRS.FLWO.0000H
16325894+2311510|2MASX J16325894+2311510       |16h32m58.9s +23d11m51s|G     | 11562|    |2005SDSS4.C...0000:|  11584|  31|F |20112MRS.FLWO.0000H
16330514+1145406|2MASX J16330514+1145406       |16h33m05.1s +11d45m41s|G     | 20955|PHOT|2009ApJ...692..511W|  15602|  30|F |20112MRS.FLWO.0000H
16330592+2612428|2MASX J16330592+2612428       |16h33m05.9s +26d12m43s|G     | 19805|    |2004SDSS3.C...0000:|  19801|  56|F |20112MRS.FLWO.0000H
16332341-6404035|2MASX J16332341-6404035       |16h33m23.4s -64d04m03s|G     | 15452|    |2006MNRAS.369.1131R|  15589|  64|C |20112MRS.CTIO.0000H
16333229+2318434|2MFGC 13266                   |16h33m32.3s +23d18m43s|G     | 11587|    |2005SDSS4.C...0000:|  11592|  37|F |20112MRS.FLWO.0000H
16335507-1531492|2MASX J16335507-1531492       |16h33m55.1s -15d31m49s|G     |  7996|    |20096dF...C...0000J|   8079|  70|F |20112MRS.FLWO.0000H
16335693-1021419|2MASX J16335693-1021419       |16h33m56.9s -10d21m42s|G     |  8219|    |20096dF...C...0000J|   8284|  56|F |20112MRS.FLWO.0000H
16340214-2732470|2MASX J16340214-2732470       |16h34m02.1s -27d32m47s|G     |  7483|    |20096dF...C...0000J|   7561|  13|C |20112MRS.CTIO.0000H
16340904-8408342|ESO 009- G 003                |16h34m09.1s -84d08m34s|G     |  2557|    |20096dF...C...0000J|   2518|  32|C |20112MRS.CTIO.0000H
16342231-1358236|2MASX J16342231-1358236       |16h34m22.3s -13d58m23s|G     |  6897|    |20096dF...C...0000J|   7023|  46|F |20112MRS.FLWO.0000H
16343630-6401505|2MASX J16343630-6401505       |16h34m36.3s -64d01m50s|G     | 14276|    |2006MNRAS.369.1131R|  14252|  31|C |20112MRS.CTIO.0000H
16345442+2616288|CGCG 138-041                  |16h34m54.4s +26d16m29s|G     | 13232|    |2004SDSS3.C...0000:|  13372|  51|F |20112MRS.FLWO.0000H
16351122-1047416|2MASX J16351122-1047416       |16h35m11.2s -10d47m42s|G     |  8219|    |20096dF...C...0000J|   8203|  75|F |20112MRS.FLWO.0000H
16354857-1054194|2MASX J16354857-1054194       |16h35m48.6s -10d54m19s|G     |  8309|    |20096dF...C...0000J|   8316|  18|F |20112MRS.FLWO.0000H
16361218-1827299|2MFGC 13303                   |16h36m12.2s -18d27m30s|G     |  7946|    |20096dF...C...0000J|   7963|  35|F |20112MRS.FLWO.0000H
16361270+2555524|CGCG 138-043                  |16h36m12.7s +25d55m53s|G     | 15545|    |2004SDSS3.C...0000:|  15535|  36|F |20112MRS.FLWO.0000H
16365206-6016347|WKK 7198                      |16h36m52.1s -60d16m35s|G     |  3405|    |2006HIPAS.C...0000:|   3385|  48|C |20112MRS.CTIO.0000H
16370955-2003022|2MASX J16370955-2003022       |16h37m09.6s -20d03m02s|G     |  4204|    |20096dF...C...0000J|   3980|  52|C |20112MRS.CTIO.0000H
16372921+4052482|2MFGC 13321                   |16h37m29.3s +40d52m48s|G     |  7838|    |2002AJ....124.1266R|   7964|  36|F |20112MRS.FLWO.0000H
16374879-6213486|2MASX J16374879-6213486       |16h37m48.8s -62d13m49s|G     |  4817|    |20096dF...C...0000J|   4824|  19|C |20112MRS.CTIO.0000H
